;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
USA-NY.RHS.CO2-INT (kg/sqm);62,83253274;58,69731367;55,56079371;52,40214539;49,22019032;46,09767681;42,62134082;39,33287219;36,07546911;32,86415937;29,57948754;26,75179795;23,85659242;21,03389411;18,28822035;15,63354232;13,0356543;10,55461185;8,38498684;6,606044753;5,146624138;4,347428014;3,73924245;3,19318164;2,707827418;2,240558253;1,903535343;1,570293927;1,268621139;0,984035172;0,70474981
USA-LA.RHS.CO2-INT (kg/sqm);57,16069601;53,41467217;49,8217473;46,33360158;42,93990479;39,70321753;36,2640793;33,07846736;30,00437277;27,04703561;24,10328426;21,59351703;19,08741841;16,69242467;14,40694578;12,23695098;10,15173833;8,193025018;6,501991907;5,129846328;4,015714867;3,402048189;2,936689068;2,523276853;2,159482275;1,813814941;1,564929694;1,322113348;1,104516239;0,901548542;0,70474981
USA-CHI.RHS.CO2-INT (kg/sqm);104,6385709;97,76585163;89,65002305;81,97953119;74,71664199;67,95099125;61,05331626;54,7897641;48,89986636;43,37625867;38,03987649;33,54028914;29,17888553;25,11342251;21,32946135;17,82439475;14,54247145;11,5345057;8,988390953;6,956310331;5,333861522;4,431658614;3,751416191;3,15769778;2,644111899;2,167320375;1,825094156;1,499362091;1,213049111;0,95185431;0,70474981
USA-HOU.RHS.CO2-INT (kg/sqm);71,4087545;66,710782;62,62746083;58,6053534;54,63671303;50,80697102;46,65693659;42,77799074;38,9920171;35,31029594;31,60060271;28,42392559;25,21539375;22,1206592;19,14092308;16,28743185;13,52152154;10,90264435;8,627583847;6,772143009;5,257960085;4,426316121;3,794571825;3,230410648;2,731498794;2,254339859;1,910482033;1,572748954;1,268543554;0,983162779;0,70474981
USA-PHO.RHS.CO2-INT (kg/sqm);79,17543928;73,98244025;68,11269021;62,53583323;57,22659308;52,25702944;47,14646647;42,48593313;38,07860831;33,92185231;29,87860388;26,46064408;23,12445007;19,99600163;17,06637372;14,33593206;11,76245189;9,388759512;7,369079448;5,75003595;4,451488873;3,731256001;3,187372291;2,710378548;2,295810266;1,908434364;1,630142681;1,363390599;1,127603445;0,91109213;0,70474981
USA-PHI.RHS.CO2-INT (kg/sqm);103,8366417;97,01122087;89,32243002;82,01426569;75,05382794;68,53625933;61,82926526;55,71087182;49,92238584;44,46062883;39,14527907;34,65108233;30,26210167;26,14459311;22,28702348;18,69010584;15,29833214;12,16843203;9,50432952;7,368020993;5,654049443;4,703577744;3,985749858;3,355989327;2,808464525;2,296619427;1,928886115;1,576228031;1,264386107;0,977908902;0,70474981
USA-SA.RHS.CO2-INT (kg/sqm);64,33858078;60,1136325;56,23243598;52,44100204;48,72978814;45,17217556;41,35935383;37,81350158;34,37444619;31,05000362;27,72266447;24,88023872;22,02719406;19,28912005;16,66551675;14,16463865;11,75179387;9,476920658;7,507234196;5,905177068;4,601276001;3,884043907;3,339708314;2,854946753;2,427369927;2,019840854;1,726294158;1,438990599;1,180899473;0,939501416;0,70474981
USA-SD.RHS.CO2-INT (kg/sqm);56,09428811;52,41822829;48,94375812;45,56358204;42,26819561;39,11983816;35,76474423;32,65274765;29,64448935;26,74568363;23,85474137;21,38831056;18,92105061;16,5597172;14,30313821;12,15762826;10,09303939;8,151176354;6,472979788;5,110107886;4,002578854;3,392837021;2,930322091;2,519079747;2,15689559;1,812380944;1,564289586;1,32197319;1,104635816;0,901712644;0,70474981
USA-DAL.RHS.CO2-INT (kg/sqm);59,0359505;55,16655745;51,3868958;47,72682533;44,17483255;40,7944098;37,21561526;33,90628197;30,71972735;27,66060193;24,62279514;22,03508647;19,45706793;16,99794754;14,65556571;12,43547965;10,30600217;8,309069676;6,58731984;5,191771634;4,05987368;3,436037211;2,963142088;2,543510474;2,174641313;1,824655151;1,572708329;1,327270868;1,107575716;0,902914477;0,70474981
USA-SJ.RHS.CO2-INT (kg/sqm);57,32712961;53,57004437;49,96767353;46,47019802;43,06727147;39,82165839;36,3728138;33,17811511;30,09513402;27,12913903;24,17664608;21,65938777;19,14570855;16,74339197;14,45085212;12,27408621;10,18230119;8,217357075;6,520905911;5,144338115;4,026594966;3,41094549;2,944079768;2,529321048;2,164334797;1,817526617;1,567819128;1,32419437;1,105868545;0,902216645;0,70474981
USA-AUS.RHS.CO2-INT (kg/sqm);61,15700261;57,14820916;53,14847297;49,28657145;45,54954226;42,00178089;38,26168214;34,81005623;31,49494005;28,32021692;25,17651621;22,5013631;19,84348667;17,3138626;14,90961916;12,63576727;10,45950991;8,422878062;6,669732079;5,25062948;4,101166219;3,467169958;2,986792631;2,561114226;2,18742697;1,833497727;1,578772489;1,331086211;1,10969251;0,903779532;0,70474981
USA-JAC.RHS.CO2-INT (kg/sqm);78,51710205;73,36737001;67,56595553;62,05176689;56,79997792;51,88236846;46,82188214;42,20552145;37,83810422;33,71722921;29,70684682;26,31602596;23,00461367;19,89804186;16,98760672;14,2738438;11,71487277;9,353491109;7,343545168;5,731803228;4,438700034;3,721616294;3,180051602;2,704931522;2,291855748;1,905700701;1,628269203;1,362212829;1,126950721;0,910825803;0,70474981
USA-WDC.RHS.CO2-INT (kg/sqm);99,06494813;92,56478226;84,630252;77,15987233;70,1147672;63,5754465;56,95188857;50,95675816;45,34371834;40,10292251;35,0667475;30,82889311;26,74404109;22,95471791;19,44531218;16,21105684;13,19932062;10,45379774;8,140125274;6,30056951;4,837623096;4,02228656;3,408370031;2,874796938;2,415162805;1,990928742;1,68666824;1,398917395;1,147286307;0,919119563;0,70474981
USA-SF.RHS.CO2-INT (kg/sqm);62,85642372;58,73606348;54,55217324;50,52205067;46,63147501;42,94543223;39,07314165;35,50542892;32,08610513;28,81835019;25,59023817;22,84565305;20,12510822;17,54078698;15,08918702;12,77481066;10,56397567;8,498653374;6,723308303;5,287908845;4,12660652;3,485656272;3,00020405;2,570553341;2,193819781;1,837563153;1,581216343;1,332360559;1,110201696;0,903872093;0,70474981
USA-BOS.RHS.CO2-INT (kg/sqm);106,4913777;99,50313773;90,79756171;82,62009618;74,92678599;67,80129471;60,61277457;54,11930289;48,05605436;42,4104904;37,00357717;32,45959423;28,09522009;24,05915713;20,33329669;16,91095437;13,73561338;10,85129041;8,427879541;6,506017355;4,981712314;4,130879101;3,490823918;2,936134941;2,459683218;2,02169639;1,707746439;1,412162201;1,154622035;0,922110027;0,70474981
USA-NY.RSM.CO2-INT (kg/sqm);67,03694013;62,61657509;59,26377492;55,88732052;52,48595224;49,14812434;45,43207597;41,91684944;38,43483059;35,00208348;31,49091556;28,4682413;25,37339551;22,35605671;19,42105372;16,58332112;13,80629451;11,15417062;8,834938088;6,933328212;5,373272562;4,518967493;3,868844208;3,285129518;2,766307467;2,266817537;1,906555053;1,550334819;1,227860042;0,923650315;0,6251067
USA-LA.RSM.CO2-INT (kg/sqm);60,9855753;56,98047451;53,13906111;49,40967342;45,78126681;42,32072859;38,64373778;35,23780728;31,95110671;28,78923859;25,64189587;22,95855185;20,27913016;17,71849741;15,27495362;12,95488086;10,72545383;8,631274889;6,823289055;5,356245179;4,16505981;3,508951628;3,01140803;2,569404013;2,180449214;1,810875349;1,544777069;1,28516742;1,052521181;0,835516134;0,6251067
USA-CHI.RSM.CO2-INT (kg/sqm);111,6404084;104,2994197;95,63062305;87,43750595;79,67976331;72,45313823;65,0854935;58,39517724;52,10397418;46,20401815;40,50404416;35,6978796;31,03931386;26,69685249;22,65507297;18,91119035;15,4056548;12,19274276;9,473149721;7,30261427;5,569620697;4,605946631;3,879356219;3,245185092;2,696606285;2,187328802;1,821785166;1,473859504;1,168038728;0,889047545;0,6251067
USA-HOU.RSM.CO2-INT (kg/sqm);76,18703547;71,16627512;66,8023975;62,50393949;58,26262216;54,16974659;49,73457199;45,58911189;41,54301194;37,60832742;33,64374895;30,248809;26,81982565;23,51245837;20,32799082;17,27844218;14,32249197;11,52367722;9,09230207;7,109377779;5,491158517;4,602374038;3,927223914;3,324300405;2,791109362;2,281165835;1,913682259;1,552744248;1,227637531;0,922648841;0,6251067
USA-PHO.RSM.CO2-INT (kg/sqm);84,47342406;78,92454672;72,65254035;66,69349912;61,02041461;55,71028478;50,24949287;45,26957131;40,56021074;36,11859059;31,79825671;28,14606276;24,58123803;21,23839576;18,10799927;15,19043935;12,44059754;9,904235077;7,746145527;6,016148327;4,628611297;3,859020577;3,277864298;2,768181982;2,325203169;1,91128024;1,613917116;1,328884407;1,076938665;0,845589742;0,6251067
USA-PHI.RSM.CO2-INT (kg/sqm);110,7848184;103,4942862;95,28155031;87,47537842;80,04062858;73,07892676;65,91489127;59,37956602;53,19662943;47,36268644;41,68512747;36,88467818;32,19661481;27,79852274;23,67808288;19,83605687;16,21315414;12,86997011;10,02432499;7,74243985;5,911671418;4,896430774;4,129687223;3,457012289;2,872176955;2,325452683;1,932660552;1,555970934;1,222878854;0,916879945;0,6251067
USA-SA.RSM.CO2-INT (kg/sqm);68,64376463;64,12768713;59,97904836;55,92635745;51,95941432;48,15665674;44,08110427;40,29091738;36,61488643;33,06136595;29,50474929;26,46646003;23,41682015;20,49007323;17,68568486;15,01247834;12,43337125;10,00174298;7,896331007;6,183880662;4,790131468;4,023476943;3,441632727;2,923467621;2,466427687;2,030816941;1,717042774;1,40994194;1,134066487;0,876034374;0,6251067
USA-SD.RSM.CO2-INT (kg/sqm);59,84780925;55,91735227;52,2024357;48,58833873;45,06489918;41,69866356;38,11138452;34,78402608;31,567585;28,46817102;25,3771647;22,7400476;20,10204399;17,57729743;15,16455469;12,87056739;10,66310121;8,58685395;6,792519874;5,335332113;4,151157909;3,49921965;3,004696948;2,564995089;2,177746426;1,809390071;1,544129859;1,285044258;1,052666321;0,835700103;0,6251067
USA-DAL.RSM.CO2-INT (kg/sqm);62,9863115;58,84958862;54,80879653;50,89585797;47,09846402;43,48449357;39,65844616;36,12047662;32,71376833;29,44329311;26,19560937;23,42912028;20,6729908;18,04397394;15,5397609;13,16629284;10,88969336;8,754796178;6,914093555;5,422129281;4,21203041;3,545094133;3,039527485;2,590904232;2,196550524;1,822384409;1,553031007;1,290636686;1,055763167;0,836962229;0,6251067
USA-SJ.RSM.CO2-INT (kg/sqm);61,16314572;57,14624333;53,29475444;49,55541481;45,91716257;42,44710264;38,75975694;35,34413234;32,04795103;28,87684588;25,72017648;23,0288399;20,34132992;17,77288376;15,32180579;12,994508;10,75806786;8,657240166;6,843472763;5,371709915;4,176670452;3,518446405;3,019295091;2,575854181;2,185627703;1,81483638;1,54786064;1,287388276;1,053964365;0,83622914;0,6251067
USA-AUS.RSM.CO2-INT (kg/sqm);65,24929275;60,96384428;56,68807814;52,55965892;48,56472973;44,77213011;40,77391952;37,08408986;33,54019076;30,14637351;26,7857196;23,92594873;21,08464682;18,38044823;15,81028306;13,37950801;11,05306268;8,875878723;7,00174456;5,484706797;4,255916732;3,578167096;3,06463795;2,609582611;2,210106435;1,831751813;1,559447467;1,294667853;1,057995321;0,837871869;0,6251067
USA-JAC.RSM.CO2-INT (kg/sqm);83,77103453;78,26831887;72,06925181;66,17709823;60,56533025;55,3106478;49,90329514;44,97051028;40,30373248;35,90039591;31,61512558;27,99188404;24,45349407;21,13398517;18,02405695;15,12428166;12,38990834;9,866667958;7,718952135;5,996734837;4,614997083;3,848761501;3,27007576;2,762389014;2,320999344;1,908375657;1,611927875;1,327634912;1,076246981;0,845307981;0,6251067
USA-WDC.RSM.CO2-INT (kg/sqm);105,6938294;98,75032852;90,27463434;82,29474753;74,76914052;67,7838143;60,70850554;54,30448537;48,30861575;42,71037852;37,33071801;32,80382648;28,44037265;24,3926038;20,6438438;17,18900044;13,97185282;11,03907527;8,567601899;6,60258172;5,039857023;4,16891156;3,513123684;2,943158959;2,452176101;1,999007728;1,67399555;1,366619047;1,097825801;0,854097252;0,6251067
USA-SF.RSM.CO2-INT (kg/sqm);67,06242977;62,65795138;58,18556231;53,8775439;49,71869482;45,77848211;41,63917895;37,82545571;34,17035353;30,67727157;27,2265661;24,29272898;21,38458982;18,62206753;16,00141827;13,5274548;11,16417238;8,956436437;7,058673004;5,524296027;4,282916464;3,597769694;3,078843267;2,619566128;2,216855023;1,836032831;1,562009707;1,295994151;1,058516394;0,837959397;0,6251067
USA-BOS.RSM.CO2-INT (kg/sqm);113,6171948;106,1529638;96,8544236;88,11996515;79,90263939;72,29180847;64,6136556;57,67789312;51,20165764;45,17155655;39,39636145;34,54287352;29,88122813;25,57025622;21,59061569;17,93516687;14,5435434;11,46276012;8,874283107;6,821516838;5,193386582;4,284600441;3,600949085;3,008478496;2,499574146;2,031754657;1,696420587;1,380703175;1,105621139;0,857272006;0,6251067
USA-NY.RWH.CO2-INT (kg/sqm);38,30682293;35,78885852;33,87900912;31,9556856;30,01817044;28,11684967;26,00008386;23,99771183;22,01425584;20,05886641;18,05880628;16,3370059;14,57409458;12,85533342;11,18347306;9,567020657;7,985148092;6,474423631;5,153323469;4,07011293;3,181461297;2,694825071;2,324496538;1,991996212;1,696460561;1,41193703;1,206721373;1,003808296;0,820117582;0,646831154;0,476772303
USA-LA.RWH.CO2-INT (kg/sqm);34,84890017;32,56820488;30,38072099;28,25702988;26,19084221;24,2202468;22,12639298;20,18689381;18,31528985;16,51477143;14,72252447;13,19450048;11,66871006;10,21056372;8,819093414;7,497933402;6,228391385;5,035866079;4,006312769;3,17090806;2,492590334;2,118971062;1,835646022;1,583947867;1,362458465;1,152005491;1,000476447;0,852642338;0,720162481;0,596589464;0,476772303
USA-CHI.RWH.CO2-INT (kg/sqm);63,79451909;59,60757497;54,66331358;49,99035673;45,56571637;41,44399973;37,24185231;33,42602022;29,83782295;26,47277402;23,22178516;20,48058186;17,82356178;15,34683231;13,04159719;10,90626803;8,906880474;7,074391189;5,523267146;4,285298938;3,296883409;2,747250434;2,332838484;1,971138013;1,658255254;1,367788063;1,159299693;0,960859761;0,786434414;0,627311367;0,476772303
USA-HOU.RWH.CO2-INT (kg/sqm);43,53544884;40,67438773;38,18764873;35,73818885;33,32129037;30,98898086;28,46161355;26,09933894;23,79368434;21,55151939;19,29231949;17,35772592;15,40373286;13,51904224;11,70438558;9,966611928;8,282174991;6,687281091;5,301771248;4,171809414;3,249673347;2,743202906;2,358471187;2,014897528;1,711060648;1,420471277;1,211062164;1,005383017;0,820122196;0,646325556;0,476772303
USA-PHO.RWH.CO2-INT (kg/sqm);48,27052804;45,10765373;41,53259403;38,13592526;34,90225256;31,87546495;28,76279957;25,92423152;23,23988393;20,70814906;18,24554768;16,16378777;14,13182854;12,22639988;10,44206586;8,779049235;7,211632358;5,765899253;4,53578268;3,549679843;2,758780181;2,320111499;1,988850931;1,698330705;1,445831646;1,209894517;1,040396774;0,877927399;0,734317681;0,602448202;0,476772303
USA-PHI.RWH.CO2-INT (kg/sqm);63,30561054;59,1475053;54,46342758;50,01123083;45,7708721;41,80031308;37,71435443;33,98697637;30,46058077;27,13323128;23,89507435;21,15717093;18,48336604;15,97494431;13,62487961;11,43360636;9,367308559;7,460546408;5,837552176;4,536094591;3,491928336;2,912892778;2,475585837;2,091930289;1,758373456;1,446553006;1,2225267;1,007684353;0,817707563;0,643183178;0,476772303
USA-SA.RWH.CO2-INT (kg/sqm);39,22500836;36,65233136;34,28897343;31,98027419;29,72042294;27,55410339;25,23238059;23,0732222;20,9790951;18,95475862;16,92865833;15,19783399;13,46054352;11,79326157;10,1956837;8,672836287;7,203594565;5,818367199;4,618975699;3,643442923;2,849464852;2,412724237;2,081264639;1,786081163;1,525718907;1,277564231;1,098816284;0,923869939;0,766711778;0,619718445;0,476772303
USA-SD.RWH.CO2-INT (kg/sqm);34,19874814;31,96070817;29,84539899;27,78749745;25,78121712;23,86445021;21,82181906;19,92718919;18,09571674;16,33088064;14,57083194;13,06923213;11,56712753;10,12951258;8,755673682;7,449455273;6,192502819;5,010267683;3,98855662;3,158819909;2,48453974;2,113319831;1,831733853;1,58136339;1,360860281;1,151114633;1,00007292;0,852547089;0,720228859;0,59668621;0,476772303
USA-DAL.RWH.CO2-INT (kg/sqm);35,992178;33,63626791;31,33499149;29,10652909;26,94387063;24,88567392;22,706697;20,69178366;18,75162507;16,88905274;15,03946042;13,46391385;11,8942672;10,3970126;8,970835183;7,619118498;6,322569553;5,106721659;4,058420866;3,208730476;2,519565594;2,139737902;1,851812025;1,59631605;1,371727189;1,158635389;1,005235605;0,855799096;0,722035992;0,597426403;0,476772303
USA-SJ.RWH.CO2-INT (kg/sqm);34,95036898;32,66292996;30,46968623;28,34030628;26,2684909;24,29245322;22,19268139;20,24764209;18,37062019;16,56482335;14,76724699;13,23465602;11,70424413;10,24163353;8,845858669;7,520570853;6,247022244;5,050698616;4,017842466;3,179741998;2,499222623;2,124394652;1,840151202;1,587632235;1,365416411;1,154268003;1,002237741;0,853910848;0,720986791;0,59699671;0,476772303
USA-AUS.RWH.CO2-INT (kg/sqm);37,28531014;34,84441144;32,40902757;30,05756933;27,78214412;25,62196145;23,34466722;21,2430201;19,22449187;17,29144701;15,37729127;13,74842767;12,13008359;10,5898306;9,125920133;7,74140327;6,41631036;5,176233492;4,108767231;3,244695351;2,544803123;2,158771597;1,866276509;1,607086836;1,379553851;1,164051246;1,008952584;0,858139846;0,723336294;0,597958739;0,476772303
USA-JAC.RWH.CO2-INT (kg/sqm);47,86916259;44,73266685;41,19925742;37,84078576;34,64213124;31,64701208;28,56487235;25,75323176;23,09321267;20,58335259;18,14078914;16,07557583;14,05872711;12,16663852;10,39400893;8,741164517;7,182597658;5,744374571;4,520196921;3,538549395;2,75097198;2,314224966;1,984379581;1,695002951;1,443415026;1,208223438;1,039251013;0,877206721;0,733917985;0,602284945;0,476772303
USA-WDC.RWH.CO2-INT (kg/sqm);60,39647395;56,43666088;51,60305242;47,05219823;42,76041553;38,77674986;34,74176801;31,0896157;27,67022781;24,47760591;21,40963626;18,82799271;16,33955614;14,03115175;11,89326927;9,923004687;8,088295743;6,415760361;5,006302408;3,885669933;2,994462776;2,497770793;2,123781152;1,798735645;1,518732751;1,260295102;1,074943722;0,899649801;0,746359548;0,607363455;0,476772303
USA-SF.RWH.CO2-INT (kg/sqm);38,32138844;35,81247047;33,26486861;30,81089702;28,44189659;26,19743775;23,83957124;21,66716444;19,58511278;17,59535251;15,62973111;13,95853283;12,30197286;10,72836046;9,235563024;7,826322054;6,480128201;5,222538105;4,141517298;3,2674919;2,560366284;2,170086914;1,874491449;1,612873939;1,383478075;1,166550766;1,010459289;0,858929152;0,72365497;0,598019341;0,476772303
USA-BOS.RWH.CO2-INT (kg/sqm);64,92411132;60,66673512;55,36312331;50,38124703;45,69432789;41,35333545;36,97394457;33,01799116;29,32413834;25,88474735;22,59074719;19,82246149;17,16359708;14,70474644;12,43487741;10,34991771;8,415436184;6,658248685;5,181858096;4,011021041;3,082383786;2,564039099;2,174104623;1,836176954;1,545912992;1,279082618;1,087818;0,907742144;0,750843501;0,609192514;0,476772303
USA-NY.HOT.CO2-INT (kg/sqm);58,39454716;54,54836597;51,63107819;48,69320876;45,73366163;42,82940129;39,59604948;36,53743373;33,50771216;30,52086215;27,46577782;24,83573421;22,14289379;19,51749259;16,96373217;14,4946072;12,0783028;9,770676868;7,752701335;6,098101309;4,740689279;3,997354273;3,431678831;2,923785833;2,472356236;2,037747612;1,724281468;1,414332505;1,133745629;0,869051263;0,609287007
USA-LA.HOT.CO2-INT (kg/sqm);53,12332343;49,63885729;46,29680035;43,05220657;39,89546705;36,88477421;33,6857661;30,72258237;27,86312953;25,1122818;22,37407128;20,03954292;17,70842702;15,48065834;13,35475788;11,33627811;9,396660752;7,5747102;6,001749681;4,725411089;3,689071357;3,118252579;2,685386114;2,300839479;1,962446042;1,640914154;1,40940676;1,183544521;0,981140642;0,792344709;0,609287007
USA-CHI.HOT.CO2-INT (kg/sqm);97,24774251;90,85743595;83,31127695;76,17919542;69,42610593;63,13535254;56,721842;50,89794367;45,42147207;40,28557972;35,32377108;31,14002062;27,08475445;23,30465609;19,78630029;16,52726277;13,47570558;10,67887621;8,311479395;6,422035414;4,913470201;4,074595092;3,442100525;2,890056642;2,412520592;1,969196216;1,650991681;1,348123535;1,081907554;0,839046646;0,609287007
USA-HOU.HOT.CO2-INT (kg/sqm);66,36501347;61,99583247;58,1982859;54,45766898;50,7667772;47,20506284;43,34547201;39,73799738;36,21698824;32,79293538;29,3428681;26,38851336;23,40453327;20,52638627;17,75518945;15,10140216;12,52906637;10,09347347;7,977634953;6,252048677;4,843837097;4,070396423;3,482865274;2,958187384;2,494192288;2,050427715;1,730635064;1,416538514;1,13362318;0,868215014;0,609287007
USA-PHO.HOT.CO2-INT (kg/sqm);73,58312201;68,75389141;63,29531607;58,10911669;53,17178764;48,55034084;43,79777167;39,46370767;35,36511497;31,49953881;27,73951904;24,56098657;21,45849221;18,54919089;15,82478277;13,28560795;10,89239949;8,684983747;6,806781825;5,301151967;4,093567826;3,423787108;2,918002332;2,474421895;2,088894029;1,728653724;1,469856311;1,221790154;1,002519838;0,801175093;0,609287007
USA-PHI.HOT.CO2-INT (kg/sqm);96,50245509;90,15610371;83,00698135;76,21176973;69,73987811;63,67977108;57,44353418;51,75458463;46,37238666;41,29398488;36,35171417;32,17296058;28,09203806;24,26353329;20,67672259;17,33226898;14,17856047;11,2683449;8,791233066;6,804869886;5,211200275;4,32744123;3,659996961;3,074438689;2,565344101;2,089424896;1,747502416;1,419597048;1,129642995;0,863273337;0,609287007
USA-SA.HOT.CO2-INT (kg/sqm);59,79422006;55,86465496;52,25480855;48,72844906;45,2767011;41,96781557;38,4215636;35,12361618;31,92499903;28,83298166;25,73827022;23,09456992;20,44099313;17,89434893;15,45417232;13,1281407;10,88398763;8,768159991;6,936182258;5,446131409;4,233391327;3,566303823;3,060024928;2,609155005;2,211471799;1,832434729;1,559411067;1,292194059;1,052147125;0,827626181;0,609287007
USA-SD.HOT.CO2-INT (kg/sqm);52,13223802;48,71279356;45,48086634;42,33665081;39,27130601;36,3427265;33,22184221;30,32708532;27,52882504;24,83237676;22,14324302;19,84898678;17,55395928;15,35746389;13,2584103;11,26267235;9,342206596;7,535899537;5,974853135;4,707119473;3,676903916;3,109726439;2,679498371;2,296963694;1,960062589;1,639597538;1,408824738;1,183423765;0,9812581;0,792500422;0,609287007
USA-DAL.HOT.CO2-INT (kg/sqm);54,866125;51,2670043;47,75134737;44,34692832;41,04303788;37,89873351;34,56991337;31,49173294;28,52775524;25,68230598;22,85668626;20,44972586;18,05177875;15,7644249;13,58565556;11,52063978;9,539903682;7,682454473;6,080966748;4,78289587;3,730059597;3,149797339;2,709933359;2,319612498;1,976508395;1,650968336;1,41661969;1,188325734;0,983976018;0,793610115;0,609287007
USA-SJ.HOT.CO2-INT (kg/sqm);53,2780015;49,78325524;46,43242043;43,17915662;40,01383988;36,99485217;33,78682361;30,8151952;27,94748367;25,18858969;22,44225495;20,10076454;17,76260331;15,52802882;13,39556586;11,37079293;9,425067081;7,597325455;6,019329223;4,738880459;3,699183876;3,126522208;2,692255449;2,306457312;1,966956275;1,644364023;1,412092393;1,185478767;0,982397572;0,792965694;0,609287007
USA-AUS.HOT.CO2-INT (kg/sqm);56,83736302;53,10868902;49,3884394;45,79639308;42,32049349;39,02063638;35,54188171;32,33144247;29,24797419;26,2950888;23,37105812;20,88283468;18,41068068;16,05781726;13,82157335;11,7066097;9,68242104;7,788101393;6,157458678;4,837517649;3,768374571;3,178679592;2,731869232;2,335935638;1,988360246;1,659162251;1,422236258;1,191857368;0,985933829;0,794409278;0,609287007
USA-JAC.HOT.CO2-INT (kg/sqm);72,97128443;68,18226462;62,78720936;57,65926126;52,77533308;48,20217685;43,49615156;39,20314318;35,14164104;31,30941212;27,57993638;24,42662507;21,34716017;18,45818772;15,75161359;13,22793579;10,84820752;8,652228489;6,783068917;5,284221204;4,081693234;3,41483752;2,911206647;2,469366284;2,085224342;1,726117469;1,46811862;1,220698125;1,001914917;0,800928437;0,609287007
USA-WDC.HOT.CO2-INT (kg/sqm);92,06779566;86,02373021;78,64594614;71,69974437;65,14897668;59,0685038;52,9097044;47,33523733;42,11605051;37,24298824;32,56018907;28,61969434;24,82146619;21,29803037;18,03487088;15,02755516;12,22714496;9,67426857;7,522940729;5,812462003;4,452166888;3,694040481;3,123200944;2,627067343;2,19968459;1,805217973;1,522306671;1,254746585;1,020771822;0,808614969;0,609287007
USA-SF.HOT.CO2-INT (kg/sqm);58,41675067;54,58439089;50,69294168;46,94451224;43,32587582;39,89747605;36,29584663;32,97750602;29,79718241;26,75783346;23,75535652;21,20260943;18,67222228;16,26853712;13,98829644;11,83568784;9,7793834;7,858420758;6,207166831;4,872097366;3,79196649;3,195816687;2,744296078;2,344676628;1,994275581;1,662920192;1,424491233;1,193029701;0,986399057;0,794491256;0,609287007
USA-BOS.HOT.CO2-INT (kg/sqm);98,96968189;92,47201713;84,37757351;76,77416697;69,62092801;62,995647;56,31176178;50,27413253;44,63652472;39,38727998;34,35993266;30,13493782;26,07694323;22,32421234;18,85990772;15,67781421;12,72538251;10,04353933;7,790252174;6,003304926;4,586006268;3,794901641;3,199778403;2,684028654;2,241023895;1,833783791;1,541873161;1,267038969;1,027578152;0,811388513;0,609287007
USA-NY.DWW.CO2-INT (kg/sqm);17,05120777;15,92651047;15,07343945;14,21434996;13,34892149;12,49965995;11,55416573;10,6597677;9,773818877;8,900406528;8,007041149;7,237965846;6,45052755;5,682809776;4,936041147;4,214021546;3,507447698;2,832653521;2,242558688;1,758721838;1,361788471;1,144423027;0,979008656;0,830490981;0,69848429;0,571396375;0,47973285;0,389097816;0,30704882;0,2296471;0,153687039
USA-LA.DWW.CO2-INT (kg/sqm);15,51201044;14,49293894;13,51551662;12,56659851;11,64337436;10,76286321;9,82727714;8,960660571;8,124381275;7,319864769;6,51904416;5,836284959;5,154523769;4,502987645;3,881244031;3,290916809;2,723653795;2,190803766;1,730773687;1,357494042;1,054404776;0,887462373;0,760865684;0,648400675;0,54943369;0,455398056;0,387691102;0,321635138;0,262439836;0,207224332;0,153687039
USA-CHI.DWW.CO2-INT (kg/sqm);28,39634081;26,52876941;24,32339936;22,23904372;20,26544877;18,42697184;16,55261907;14,85058085;13,25007833;11,74911033;10,29901841;9,07631452;7,891160248;6,786423953;5,758182099;4,805726186;3,913906542;3,096531271;2,404657957;1,85246668;1,411587479;1,166425663;0,981578699;0,820243502;0,68068327;0,551121422;0,458125932;0,369612512;0,291810712;0,220834448;0,153687039
USA-HOU.DWW.CO2-INT (kg/sqm);19,37858393;18,10117345;16,99089082;15,89725261;14,81815247;13,77681972;12,6483973;11,5936857;10,56425387;9,563168994;8,554478326;7,69071834;6,818296839;5,976817592;5,166607196;4,390723637;3,638653925;2,926563511;2,307959178;1,80345227;1,391735696;1,16560608;0,993830534;0,840431296;0,70477379;0,575031049;0,481533782;0,389701874;0,306986369;0,229389407;0,153687039
USA-PHO.DWW.CO2-INT (kg/sqm);21,48627163;20,07453316;18,4788171;16,96272524;15,51938614;14,16838951;12,77906163;11,51207618;10,31392653;9,183895052;8,084721083;7,155534441;6,248576167;5,398094396;4,601662816;3,859380851;3,15976952;2,514471336;1,965412878;1,525269142;1,172253697;0,976455384;0,828598326;0,698925586;0,586223467;0,480913711;0,405258954;0,332741287;0,268641565;0,20978206;0,153687039
USA-PHI.DWW.CO2-INT (kg/sqm);28,17871689;26,32397905;24,2346293;22,24871088;20,35728358;18,58620141;16,76364482;15,10103439;13,52807292;12,04389668;10,59950511;9,378253416;8,185593106;7,066702547;6,018447715;5,041022377;4,119342793;3,268824661;2,544882231;1,964362383;1,49860826;1,240327361;1,045265023;0,874134082;0,725349854;0,586261218;0,486333477;0,390502273;0,305762441;0,227915209;0,153687039
