;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Pork Japan Intensity (tCO2e/t);3,123111119;3,043801619;2,950201488;2,858238143;2,76414125;2,674018583;2,598748107;2,533666631;2,477396702;2,422397369;2,36542669;2,327118643;2,279036952;2,230401607;2,182117071;2,136427774;2,118572917;2,077535095;2,036499881;1,999138262;1,966758619;1,959596214;1,928900321;1,896650952;1,868786786;1,854500667;1,80143125;1,784284381;1,771617893;1,759523393;1,749651738;1,735132238;1,719811012;1,701577274;1,682547345;1,662536333
Pork Korea Intensity (tCO2e/t);3,969965895;3,85361814;3,742169124;3,628797667;3,512995435;3,400959585;3,318728163;3,237857063;3,168571308;3,09447278;3,023862442;2,967563412;2,904848848;2,842409033;2,780713945;2,720732524;2,686304376;2,634904407;2,587817557;2,537813433;2,492454143;2,456800638;2,413947729;2,375093343;2,341810601;2,313571465;2,270716675;2,247059885;2,220908725;2,197632839;2,180677229;2,14613714;2,111190005;2,077274263;2,039512985;1,999440551
Pork Mexico Intensity (tCO2e/t);3,773414976;3,522456845;3,444372405;3,363793083;3,280645893;3,20198275;3,082420798;3,019745429;2,962964405;2,908107857;2,855982524;2,899976595;2,856101;2,8123185;2,768331845;2,726280571;2,686881381;2,642775048;2,599543833;2,55880631;2,518173881;2,571682214;2,537133405;2,504029;2,473463405;2,454365274;2,391027298;2,366559917;2,343753381;2,329411357;2,313995857;2,203128333;2,187742988;2,163943083;2,142340048;2,119096071
Pork Middle East Intensity (tCO2e/t);4,598849474;4,461463117;4,327574819;4,194510069;4,058252962;3,928583355;3,814078725;3,725798561;3,641978467;3,559145396;3,478504183;3,406022686;3,335311913;3,266296164;3,202414536;3,137435668;3,125550932;3,062493755;3,002329329;2,942287854;2,890996939;2,870404095;2,817862157;2,769751255;2,72513997;2,698860211;2,630053176;2,598128976;2,573702215;2,548158932;2,531258339;2,477584602;2,445434831;2,417239582;2,381823477;2,349467694
Pork Northern Africa Intensity (tCO2e/t);4,739482429;4,622223917;4,494881214;4,370778167;4,238253012;4,118103833;4,012761833;3,926437286;3,844570869;3,769115619;3,69632081;3,633106;3,561615845;3,499175;3,436021643;3,371947821;3,325267417;3,26778331;3,211265643;3,154055238;3,105870631;3,088116298;3,038300619;2,994509119;2,955139476;2,925356345;2,86260694;2,836164369;2,805736536;2,780231464;2,759716369;2,707068202;2,674305262;2,633208548;2,591420107;2,55123081
Pork Oceania Intensity (tCO2e/t);6,006626762;5,744794536;5,585130536;5,423402595;5,245508702;5,094001238;4,922530369;4,805706179;4,690352214;4,57799075;4,464689655;4,431944881;4,346167024;4,258046071;4,171640821;4,087360821;4,458089702;4,360592869;4,259987;4,158827071;4,053704179;3,995695917;3,901657417;3,778274155;3,658302333;3,605663952;3,443132762;3,38946919;3,333007881;3,286346452;3,240382155;3,174971476;3,136619726;3,095104524;3,05249956;3,010878357
Pork Rest of South America Intensity (tCO2e/t);2,928341774;2,9049885;2,863143667;2,817315143;2,764047095;2,71663056;2,532004536;2,499996857;2,468583333;2,436253143;2,405959179;2,312200405;2,284285345;2,256552798;2,225697524;2,195187345;2,291944643;2,262376952;2,231925345;2,20050194;2,17715625;2,487198464;2,455407726;2,432541631;2,413813512;2,40514106;2,158417298;2,147883071;2,139242298;2,130415702;2,126017643;1,794732155;1,78095125;1,763449071;1,7427745;1,722758476
Pork Rest of South Asia Intensity (tCO2e/t);13,6867186;13,31775173;12,96006954;12,61097764;12,25033504;11,9042908;11,60655958;11,34059142;11,05047731;10,78005031;10,48373942;10,29854061;10,08992295;9,891517667;9,703172167;9,504517024;9,327408952;9,156116667;8,975236286;8,809011476;8,626855131;8,468431833;8,294027821;8,136824476;7,985109667;7,822099048;7,66513931;7,516607714;7,368853857;7,223794869;7,072570048;6,904213357;6,728295786;6,55645656;6,37948731;6,204264286
Pork Rest of Southern Africa Intensity (tCO2e/t);4,999711524;6,273056762;6,128890821;5,968603321;5,803216417;5,649444071;5,475794286;5,34111056;5,190128119;5,054958048;4,908569405;4,365514964;4,246962083;4,135486119;4,025778107;3,922471298;4,04371519;3,942542655;3,846050714;3,751643286;3,665269762;3,486543536;3,409717405;3,340929619;3,280202179;3,226792345;2,928229583;2,886845524;2,852242286;2,813062274;2,78616556;2,225024377;2,188407149;2,148896577;2,107434933;2,06785396
Pork Russia Region Intensity (tCO2e/t);3,718136462;3,639644419;3,563602751;3,476860075;3,391557904;3,310520756;3,23830719;3,168178052;3,10067325;3,037236038;2,977758599;2,924439027;2,873704048;2,826743381;2,77189925;2,72914365;2,683826682;2,643428675;2,598153137;2,558678265;2,523686442;2,485964833;2,447610537;2,417264408;2,390679645;2,372255292;2,346933799;2,327193138;2,310024444;2,294364948;2,284617935;2,263600386;2,246926295;2,226958346;2,200274165;2,180464223
Pork South Africa Intensity (tCO2e/t);2,68881994;3,028674238;2,937527929;2,845471381;2,752871381;2,665940036;2,65752694;2,59137825;2,526838964;2,465210619;2,401271095;2,112044202;2,0611845;2,014801821;1,969039726;1,924824167;1,880074381;1,832667083;1,790536571;1,749531405;1,70881256;1,609823036;1,578696714;1,549809548;1,525489869;1,499387131;1,456062363;1,432441883;1,413976186;1,39472828;1,374079761;1,351184619;1,330408286;1,307873276;1,284704194;1,258528347
Pork Southeast Asia Intensity (tCO2e/t);5,305919893;5,205399131;5,086518845;4,951181071;4,830041143;4,695801881;4,636790381;4,531103286;4,429169155;4,330673833;4,226405298;4,223664083;4,142690988;4,057039905;3,973537869;3,891122417;3,929165679;3,867728464;3,808178274;3,74682106;3,692239321;3,557339988;3,500028274;3,448000607;3,396397226;3,347043607;3,1466435;3,092341833;3,039746488;2,99016281;2,938375321;2,790395845;2,716323714;2,642049655;2,568260369;2,493440238
Pork Turkey Intensity (tCO2e/t);0,05005;0,047666667;0,045283333;0,042716667;0,039783333;0,037033333;0,0352;0,033183333;0,031533333;0,0297;0,02805;0,0264;0,024933333;0,023283333;0,021633333;0,020166667;0,0187;0,017398333;0,01606;0,014795;0,013585;0,012466667;0,011513333;0,010761667;0,010266667;0,009955;0,009771667;0,009753333;0,009863333;0,010065;0,010285;0,010431667;0,01056;0,010505;0,010321667;0,010046667
Pork Ukraine Region Intensity (tCO2e/t);4,486828083;4,366332845;4,255437595;4,139531048;4,015129369;3,887931;3,789747548;3,689531714;3,592367071;3,497060643;3,400867238;3,331041083;3,259884202;3,188296726;3,119980202;3,046101833;2,985746262;2,928459976;2,868710726;2,81472706;2,75588506;2,706163071;2,657081202;2,611943738;2,57256294;2,54270369;2,506353131;2,47355781;2,444624274;2,414958714;2,390025774;2,362406869;2,329714869;2,293582643;2,257576238;2,219529714
Pork USA Intensity (tCO2e/t);5,493245727;5,348947964;5,190138619;5,023878964;4,861392214;4,715066143;4,559096258;4,419079695;4,283075915;4,151442924;4,034361837;3,950530762;3,852051131;3,754668988;3,655157571;3,56096325;3,476300225;3,404988618;3,332876745;3,25837369;3,192007727;3,15745156;3,092991155;3,033041917;2,982051917;2,941092726;2,864208882;2,823923711;2,783414375;2,747760651;2,718744706;2,694848357;2,656240929;2,612786821;2,565998393;2,523258107
Pork Western Africa Intensity (tCO2e/t);6,713096619;7,652454107;7,4534055;7,2554795;7,065892524;6,882348143;6,856466048;6,69021131;6,529824202;6,37926575;6,230658655;5,88102475;5,75211369;5,628474893;5,514311083;5,397841667;5,188774786;5,094802905;5,009287333;4,92463294;4,836126845;4,097173643;4,027747702;3,962439036;3,900107857;3,845802226;3,738399036;3,677193274;3,617787333;3,560031786;3,50586675;3,454702417;3,384714845;3,308766512;3,235603702;3,162665631
Pork Western Europe Intensity (tCO2e/t);3,96845125;3,867509821;3,768308155;3,664280119;3,557788738;3,451131143;3,371382774;3,294182774;3,225800393;3,15693156;3,081834381;3,026487452;2,974532655;2,921117262;2,869511286;2,81575219;2,776697571;2,728829036;2,68155656;2,639063321;2,596178;2,562206143;2,52349944;2,486531536;2,454733333;2,430541131;2,39145444;2,367828393;2,348366667;2,330013286;2,313636143;2,283495617;2,259659637;2,234989983;2,204446683;2,175542148
Pork World Intensity (tCO2e/t);4,077442091;3,969036846;3,862228632;3,751013259;3,638523741;3,528015316;3,445217267;3,364875275;3,289844074;3,217117712;3,141721821;3,075954477;3,017414483;2,958949707;2,901114204;2,84418103;2,819080023;2,770352061;2,72569143;2,67955092;2,635745526;2,603918599;2,563295023;2,524815049;2,492348723;2,465628732;2,4024778;2,373562329;2,347675027;2,323643905;2,29986933;2,240573094;2,206098396;2,167696367;2,128368294;2,087286588
Rice Brazil Intensity (tCO2e/t);1,294469686;1,167848415;1,130065827;1,093257971;1,056280154;1,018958666;0,953534314;0,931181051;0,910111101;0,887953734;0,864658096;0,719069728;0,700018178;0,683370997;0,66490852;0,647023785;0,806779441;0,785579488;0,765716228;0,744498668;0,725873625;0,830014717;0,811598557;0,794223497;0,77996863;0,769103283;0,650107997;0,643573531;0,638316494;0,636217308;0,630960229;0,482614765;0,476866198;0,470236763;0,463669215;0,458262191
Rice Canada Intensity (tCO2e/t);0,281433193;0,2645148;0,247168719;0,229083014;0,210612914;0,192674861;0,181721084;0,170488866;0,160796507;0,150889506;0,141305835;0,133323771;0,125633137;0,117619174;0,10992421;0,102233576;0,095900059;0,089785512;0,083643395;0,077760807;0,07216099;0,066943973;0,062528785;0,058970568;0,05669268;0,055180392;0,054265546;0,054084399;0,054545582;0,055353336;0,056324919;0,056900714;0,057457596;0,057185079;0,056274562;0,054985574
Rice Central America Intensity (tCO2e/t);2,02338945;1,844937681;1,781461196;1,724849654;1,66695799;1,609243143;1,556093331;1,518204396;1,482409095;1,445742406;1,412419584;1,325374882;1,299474651;1,272646544;1,247473073;1,222488019;1,212796199;1,183189415;1,156478261;1,130442724;1,105946631;1,098174569;1,077335624;1,055706326;1,03663487;1,019723582;0,976969255;0,963151252;0,947587344;0,932681559;0,920659141;0,890370944;0,877537651;0,864229599;0,847312581;0,833713344
Rice Central Asia Intensity (tCO2e/t);2,189538941;2,169990072;2,103881496;2,039458609;1,974082345;1,914267386;1,887343202;1,850026037;1,813865519;1,778163406;1,743189207;1,715511609;1,683539834;1,650958336;1,621154394;1,591689894;1,570113401;1,548067523;1,526649823;1,507071845;1,486467367;1,467889682;1,447613613;1,428270596;1,41295448;1,400489247;1,383749749;1,370236211;1,357303706;1,344786608;1,330020993;1,317625983;1,30735752;1,293751905;1,279150326;1,267588502
Rice Central Europe Intensity (tCO2e/t);2,282856403;2,023255476;2,16611388;2,010146184;1,915678139;2,133508457;1,861861801;2,171327688;1,950232637;1,881717897;1,983170435;1,825945804;1,871109938;2,104733851;1,781131116;1,932599394;1,847230632;1,989596193;1,827438877;1,955982402;1,866685139;1,969481343;1,933625902;1,891626803;1,898644419;1,814698237;1,808746114;1,843858721;1,616981866;1,84175831;1,801131108;1,512728669;1,554157626;1,784139513;1,282626488;1,774437442
Rice China Region Intensity (tCO2e/t);1,8155787;1,746177605;1,680586246;1,617284184;1,550219176;1,486972261;1,439979754;1,395395261;1,349956798;1,307141738;1,267857274;1,231437203;1,200672827;1,167098172;1,133529114;1,103416861;1,08632174;1,066941128;1,053098159;1,037080613;1,022016314;1,006813742;0,990395769;0,979688297;0,968165947;0,95800666;0,938891542;0,920966107;0,909049586;0,89474045;0,878865969;0,851285769;0,823439482;0,795238346;0,768254671;0,738895687
Rice Eastern Africa Intensity (tCO2e/t);1,548917871;1,522313078;1,462610505;1,407568273;1,349176541;1,298544813;1,316861447;1,277736387;1,241847332;1,209479098;1,179405667;1,203303484;1,168288482;1,135486613;1,104593671;1,077102601;1,043164373;1,017015009;0,993585803;0,97063145;0,953927143;0,899495883;0,880899611;0,86276885;0,845479771;0,826253442;0,76803907;0,755405265;0,738195878;0,726339665;0,719008722;0,702385535;0,690369716;0,674928786;0,664233232;0,650205893
Rice India Intensity (tCO2e/t);1,249514843;1,206256272;1,159726559;1,115009218;1,072175458;1,027959996;1,002507094;0,97913228;0,954839401;0,931003739;0,909504902;0,891096872;0,869463283;0,850308275;0,831161518;0,814920878;0,800070519;0,786995976;0,771137676;0,758888768;0,745056939;0,733377037;0,720232187;0,708466164;0,700557081;0,691849033;0,684701334;0,676868654;0,672784202;0,666393277;0,663506844;0,657568885;0,653010591;0,645846484;0,64001085;0,631961171
Rice Indonesia Region Intensity (tCO2e/t);1,789294428;1,720473596;1,667040951;1,615649906;1,566245071;1,518784375;1,417385233;1,375211548;1,330982177;1,292005763;1,252591863;1,06174829;1,032531474;1,004822781;0,979908053;0,950949958;0,889327982;0,872366783;0,857168246;0,841097693;0,825278665;0,808519921;0,795122717;0,784868157;0,773266836;0,76148409;0,74549651;0,728153858;0,713653626;0,699409888;0,685110309;0,662275299;0,640019181;0,617001556;0,593807101;0,572030506
Rice Japan Intensity (tCO2e/t);2,392890018;2,346523818;2,298264398;2,252241353;2,195068613;2,146369201;2,11962039;2,098682021;2,086542739;2,069736013;2,047842525;2,033391233;2,018186041;2,003488244;1,985949041;1,973714679;1,960516749;1,947863621;1,937600169;1,925141403;1,912843168;1,901393743;1,890584203;1,880669642;1,869362576;1,861497366;1,862619079;1,85412077;1,848702815;1,844112416;1,84150773;1,836093151;1,830743931;1,824858338;1,81794595;1,8053133
Rice Korea Intensity (tCO2e/t);1,795394758;1,749987039;1,702371381;1,65626389;1,611957839;1,566479469;1,524631972;1,482760822;1,442214411;1,401349478;1,361575555;1,331040076;1,303199419;1,26980114;1,241673384;1,217307395;1,196551579;1,176099062;1,160848938;1,143135928;1,128259121;1,111159752;1,097569134;1,084445623;1,070659068;1,058622523;1,036960625;1,018114793;0,997576935;0,979886566;0,961753081;0,926880811;0,894819822;0,859689162;0,826472233;0,792667291
Rice Mexico Intensity (tCO2e/t);1,069340096;0,978889117;0,942760524;0,906199436;0,871240848;0,838117483;0,797080909;0,771778222;0,748333939;0,727655696;0,708459042;0,707366923;0,689479681;0,670989281;0,655282364;0,63864003;0,624374309;0,610583089;0,595028152;0,581739793;0,570227663;0,571976114;0,560010735;0,549901066;0,537813576;0,530695899;0,517913134;0,510243773;0,50359834;0,497561741;0,495099351;0,470544115;0,465506388;0,459119822;0,452191662;0,447662069
Rice Middle East Intensity (tCO2e/t);1,644877705;1,581576441;1,525673351;1,472884647;1,422061409;1,366961247;1,328286437;1,300771289;1,272391437;1,238821051;1,21151539;1,180231996;1,154087984;1,132170067;1,107836807;1,084379973;1,067963543;1,05109641;1,039098185;1,020338681;1,011112007;0,990637498;0,975423364;0,959295792;0,946995935;0,939986522;0,919560864;0,911918771;0,902947812;0,894770259;0,895405856;0,87600951;0,869587022;0,862450672;0,852211858;0,844666021
Rice Northern Africa Intensity (tCO2e/t);0,76400681;0,737949373;0,708821203;0,681454919;0,653310774;0,625996871;0,608304491;0,58958268;0,572760659;0,555397865;0,536656137;0,525187582;0,511012743;0,496987617;0,483012916;0,469982896;0,456186656;0,440779626;0,425720756;0,411444882;0,397221992;0,386659765;0,374513585;0,363962547;0,355003602;0,347022047;0,341966133;0,335619088;0,330038939;0,32492837;0,320348373;0,317202924;0,31221243;0,30675518;0,300939768;0,294568265
Rice Oceania Intensity (tCO2e/t);1,410529032;1,379227451;1,349244329;1,323658859;1,289177378;1,267160817;1,255747691;1,231310082;1,228617111;1,203060292;1,201415772;1,191421034;1,172248869;1,157830462;1,147971575;1,147906768;1,162477864;1,146045966;1,131896266;1,115945603;1,109992794;1,099840598;1,085082104;1,070439433;1,055398139;1,046728915;1,028681456;1,021019168;1,014596194;1,006111479;1,004798513;0,994722651;0,988745527;0,982622155;0,972847533;0,965293524
Rice Rest of South America Intensity (tCO2e/t);1,416708373;1,372401406;1,319066367;1,267908917;1,21491875;1,168466301;1,092217471;1,062980293;1,034186939;1,008602289;0,988745326;0,946755501;0,922695796;0,903424033;0,884244759;0,865486854;0,87863852;0,858628831;0,843733374;0,826735273;0,814841296;0,87181917;0,854376685;0,840756048;0,82916249;0,817163761;0,759986822;0,751193276;0,743580942;0,735869055;0,725791886;0,65887803;0,651538573;0,643179087;0,634383576;0,623017455
Rice Rest of South Asia Intensity (tCO2e/t);2,059611801;1,95496076;1,883797913;1,833816061;1,763021488;1,693769623;1,64582672;1,604897079;1,567606546;1,533265581;1,496283126;1,457318722;1,420698535;1,393540057;1,361452983;1,337533621;1,317522028;1,30282483;1,283534948;1,266935429;1,243980313;1,22206713;1,204991743;1,193942184;1,182170587;1,169165094;1,150523633;1,14078988;1,140056876;1,129780616;1,115450969;1,10294707;1,094632639;1,083235983;1,070046137;1,060224947
Rice Rest of Southern Africa Intensity (tCO2e/t);2,548071525;2,935435473;2,831023361;2,731732755;2,633347405;2,538851601;2,453071159;2,375629565;2,301612871;2,229374538;2,161559407;1,946240883;1,8890756;1,829150282;1,771669622;1,718471871;1,74144983;1,686719408;1,636772826;1,587436197;1,540325917;1,462958304;1,422278571;1,386516761;1,353275836;1,318565262;1,206143236;1,183353166;1,161837156;1,141439076;1,120830759;0,928644941;0,910255381;0,893334236;0,875902346;0,858617721
Rice Russia Region Intensity (tCO2e/t);1,835976024;1,790436284;1,747035426;1,703362484;1,658290726;1,614831093;1,590301778;1,562522718;1,537846116;1,516074901;1,49281472;1,47443379;1,455877454;1,436643744;1,418158977;1,3956797;1,375237331;1,35698024;1,338889006;1,321507755;1,305905223;1,288907909;1,272102221;1,258422471;1,242909324;1,228297504;1,214185569;1,203064084;1,192445459;1,179709869;1,169115763;1,158623214;1,148105007;1,134512772;1,12287055;1,110853373
Rice South Africa Intensity (tCO2e/t);1,221987856;1,338565731;1,283843955;1,231618191;1,180949768;1,137191135;1,138424445;1,10652505;1,103581884;1,091588232;1,054889332;0,942220034;0,950676859;0,945753767;0,930498928;0,833645084;0,797755376;0,778026599;0,754525318;0,731423448;0,711472942;0,663608883;0,643320452;0,626398569;0,61042111;0,5956647;0,570736889;0,556641506;0,546180358;0,535318123;0,524522172;0,510931081;0,500241281;0,4888637;0,479511965;0,469353393
Rice Southeast Asia Intensity (tCO2e/t);1,873431962;1,828441134;1,766288583;1,706414168;1,645935041;1,588031921;1,558551329;1,506680645;1,458355439;1,409458974;1,364885911;1,359278306;1,316845133;1,275847626;1,238777734;1,199937454;1,216944296;1,197891504;1,175976618;1,154715454;1,137279142;1,086291114;1,068837626;1,049622524;1,033699687;1,019279383;0,947170216;0,926953378;0,907426739;0,89062753;0,87462789;0,815244744;0,785081251;0,754770064;0,724299352;0,693574146
Rice Turkey Intensity (tCO2e/t);1,269238647;1,229939929;1,187919456;1,150434966;1,114135153;1,073761129;1,049999732;1,030893439;1,008793023;0,988834421;0,966867731;0,948382071;0,933010247;0,914890876;0,896832203;0,882088724;0,864002406;0,849428536;0,831895862;0,817406335;0,802043972;0,788231977;0,775474855;0,763090738;0,752930989;0,744275144;0,735283284;0,727571271;0,720130712;0,713216681;0,707367624;0,700133019;0,693249994;0,687551724;0,678679941;0,670150805
Rice Ukraine Region Intensity (tCO2e/t);2,26239369;2,199973754;2,156573096;2,095345949;2,03361729;1,967807617;1,931330812;1,891680455;1,858485248;1,822849713;1,797794929;1,775914431;1,756310203;1,733676842;1,711437674;1,690747862;1,669204137;1,65109169;1,629707465;1,611444862;1,592600648;1,572384462;1,554883606;1,53846758;1,522721224;1,507127187;1,492887901;1,478827916;1,46567323;1,452442645;1,436446256;1,423406594;1,409960661;1,398333465;1,384065902;1,368691248
Rice USA Intensity (tCO2e/t);1,314571697;1,283478717;1,247646213;1,213393147;1,176226308;1,153121484;1,123723027;1,108366566;1,085032473;1,068927159;1,054332133;1,037609504;1,017949174;1,000831642;0,986297532;0,970446625;0,954820745;0,942297604;0,929673267;0,914535019;0,903234372;0,897492572;0,883856009;0,873565258;0,863924355;0,853711143;0,839841087;0,832328187;0,825320452;0,818679865;0,812908253;0,808785141;0,80187059;0,794306876;0,78614098;0,778377939
Rice Western Africa Intensity (tCO2e/t);2,01019212;2,248388355;2,166309587;2,089362277;2,009235609;1,941362295;1,912228199;1,847219274;1,785910089;1,726745179;1,669504503;1,556065555;1,50845344;1,460862037;1,415722126;1,375148197;1,303615666;1,2740179;1,236129679;1,206111723;1,1718875;0,957553212;0,935129116;0,912882998;0,891742899;0,870602726;0,839296619;0,824632905;0,807518174;0,791028209;0,776549029;0,766210214;0,751938164;0,7367656;0,723991711;0,708092439
Rice Western Europe Intensity (tCO2e/t);1,293209784;1,22423448;1,189155331;1,151274122;1,114764579;1,086331421;1,056472458;1,045839593;1,029363691;1,007675933;0,998748881;0,98643434;0,969390191;0,949541002;0,934339033;0,94709026;0,911037838;0,865344526;0,906678687;0,886034209;0,880947923;0,860981652;0,847067801;0,853602624;0,828948598;0,832446377;0,824078982;0,819387834;0,812171302;0,803327202;0,802532594;0,796324665;0,794786079;0,784729561;0,761135443;0,762563977
Rice World Intensity (tCO2e/t);1,691913927;1,636460018;1,577808984;1,523128333;1,46566383;1,410469294;1,367535977;1,3284976;1,28996868;1,253001937;1,218269608;1,17574952;1,145017877;1,115565204;1,08665651;1,059900631;1,047719552;1,030140786;1,012831766;0,995977672;0,979349201;0,955778948;0,939824036;0,926462653;0,914329356;0,902699736;0,873888254;0,859603947;0,848989315;0,836963139;0,825251951;0,796945814;0,77890858;0,759616057;0,740729801;0,721093623
Soya Brazil Intensity (tCO2e/t);1,021394164;0,867871551;0,844291579;0,819922006;0,795372704;0,772207717;0,693406059;0,677990167;0,663482183;0,64814793;0,632842525;0,437751771;0,42706251;0,416031338;0,405466299;0,39479822;0,627087552;0,60536138;0,585563922;0,567129619;0,549874077;0,699785952;0,683360272;0,664867703;0,651126473;0,644154538;0,488476826;0,486116412;0,48421911;0,483819632;0,483401843;0,291200193;0,289746313;0,287581252;0,285479971;0,282852884
Soya Canada Intensity (tCO2e/t);0,576973807;0,557738362;0,538050649;0,51794199;0,497065659;0,478478739;0,465975961;0,453174908;0,442006042;0,430610199;0,419560099;0,410192159;0,401110469;0,392069982;0,38299917;0,374358192;0,366798541;0,359470446;0,352113195;0,345032964;0,33946385;0,332696599;0,327543488;0,322913486;0,320016677;0,318036938;0,316585338;0,31552649;0,315532577;0,315515632;0,316543053;0,316296208;0,316406071;0,315255754;0,31381646;0,31207543
Soya Central America Intensity (tCO2e/t);0,549418611;0,488004362;0,471897747;0,457209005;0,442037153;0,425245072;0,409129936;0,398336102;0,388370443;0,378534876;0,366696229;0,336315842;0,330369814;0,323894514;0,317672237;0,309368137;0,307721052;0,299608624;0,29135342;0,283467603;0,278027196;0,277878618;0,272149428;0,26719939;0,263326715;0,261620137;0,249617123;0,247773879;0,246472775;0,245682955;0,245906259;0,238700368;0,237839033;0,236007926;0,234117677;0,232206548
Soya Central Asia Intensity (tCO2e/t);1,95289745;2,054637043;2,067607612;2,080264701;2,091676089;2,098010804;2,139793975;2,165536706;2,188726764;2,21230408;2,233890092;2,265962953;2,291321699;2,31569854;2,340101142;2,359720788;2,3735037;2,383312631;2,393364417;2,399784812;2,405576436;2,420308023;2,431634954;2,444289532;2,454428567;2,465449683;2,484730692;2,496711831;2,513603821;2,527111612;2,544648803;2,565535278;2,578811513;2,594973611;2,610078675;2,625473559
Soya Central Europe Intensity (tCO2e/t);0,599689141;0,585092517;0,570175917;0,554706948;0,537286198;0,520238152;0,512650653;0,505023903;0,499018443;0,493051609;0,486640045;0,48334409;0,480076006;0,476882926;0,474116166;0,470474587;0,460430226;0,449479742;0,438835766;0,428767827;0,4188327;0,409916698;0,402106723;0,395478145;0,390616883;0,387278697;0,384110158;0,383220584;0,382636571;0,38258779;0,382989256;0,382274414;0,382149429;0,380495992;0,377795599;0,374902283
Soya China Region Intensity (tCO2e/t);0,749132069;0,71346926;0,682401863;0,651289611;0,619669436;0,587617458;0,568416241;0,549194691;0,532445068;0,515555011;0,498636868;0,485365425;0,471698972;0,457596744;0,444191203;0,43037868;0,418822422;0,40784726;0,397687178;0,38738431;0,378045627;0,36970608;0,361536222;0,354200105;0,349036971;0,344901923;0,341264031;0,338547978;0,337380025;0,336299988;0,335673839;0,332463719;0,328711775;0,323876845;0,318528451;0,312756335
Soya Eastern Africa Intensity (tCO2e/t);0,545712501;0,655622259;0,634327836;0,613799819;0,593748908;0,575469268;0,776796806;0,75039089;0,724227349;0,704426568;0,68298783;0,881853306;0,843792078;0,821763252;0,796431256;0,774933403;0,720412712;0,703275782;0,68614343;0,672150664;0,658719457;0,533645323;0,524265879;0,51635747;0,509558402;0,504510566;0,348416972;0,346668098;0,345699932;0,344605024;0,343245185;0,343620705;0,343066951;0,34164982;0,339768396;0,33613385
Soya India Intensity (tCO2e/t);0,727282836;0,70343878;0,679187435;0,653931753;0,627613208;0,602427533;0,5869456;0,572074974;0,559211987;0,546144145;0,533132802;0,524242102;0,514188662;0,503798392;0,493054406;0,483571806;0,474762031;0,463576215;0,451956008;0,441638125;0,43179968;0,421410158;0,412812059;0,405686297;0,399955407;0,396096539;0,388033736;0,385462757;0,383475519;0,382399325;0,38096133;0,381519503;0,379785358;0,377249419;0,373873232;0,370379173
Soya Indonesia Region Intensity (tCO2e/t);0,49967185;0,478381495;0,463775597;0,448352366;0,432293501;0,414404079;0,384066775;0,374352232;0,365461286;0,357000922;0,345100396;0,277675765;0,272371987;0,266102187;0,260197714;0,251182067;0,227796981;0,221565162;0,215236596;0,209011297;0,202830319;0,196722614;0,192305142;0,188816417;0,186204377;0,183919117;0,181705564;0,180178182;0,17988477;0,179224718;0,178640632;0,178021628;0,178155025;0,177195152;0,175576399;0,173558309
Soya Japan Intensity (tCO2e/t);0,695116787;0,69850301;0,676996287;0,655326484;0,631924769;0,610183068;0,563301926;0,549950606;0,537699925;0,526099676;0,514725007;0,505823428;0,496136655;0,486210551;0,475807473;0,4672442;0,476951881;0,46956385;0,462350115;0,455160706;0,448342962;0,424820287;0,419387583;0,41458772;0,41115673;0,408573657;0,417590742;0,417066578;0,417659687;0,418226358;0,41908288;0,408651263;0,409153582;0,408323052;0,407146419;0,404750333
Soya Korea Intensity (tCO2e/t);0,586256732;0,568695882;0,551717172;0,53337419;0,514367842;0,496594761;0,484885415;0,473215128;0,462923786;0,452304993;0,442738988;0,433828399;0,425264298;0,416319975;0,40781346;0,399745575;0,391962859;0,384679878;0,377665824;0,371026669;0,364232869;0,358238789;0,352983447;0,348222057;0,344926643;0,341944711;0,33989743;0,33861879;0,337364484;0,337311545;0,336219183;0,334802911;0,333039187;0,330545135;0,327932776;0,324111387
Soya Mexico Intensity (tCO2e/t);0,709116921;0,61817617;0,600432546;0,581486504;0,562221178;0,545153491;0,509347048;0,494596972;0,482069048;0,470005723;0,459008459;0,483036406;0,474619348;0,466194601;0,457645238;0,450251351;0,44208725;0,431808637;0,421715821;0,411496023;0,40357399;0,42419809;0,415862803;0,409081001;0,402909225;0,399755049;0,386402059;0,382420102;0,379581705;0,37755753;0,376913354;0,340076927;0,340162706;0,338217607;0,336099942;0,334557102
Soya Middle East Intensity (tCO2e/t);0,624059778;0,606018257;0,587298142;0,568255768;0,54761799;0,531109685;0,519711594;0,507238317;0,49719289;0,48642368;0,479317199;0,470548736;0,462829726;0,454066265;0,445651253;0,440081984;0,431842271;0,423917564;0,415580873;0,408163453;0,403410123;0,396015042;0,389736171;0,385446651;0,38224952;0,382489517;0,380620413;0,379734647;0,380037713;0,38077858;0,384188698;0,384119758;0,384497832;0,384126585;0,383032466;0,382674691
